osmid,latitude,longitude
42825829,40.711039,-73.764985
42825832,40.7115158,-73.7643494
42825836,40.712219,-73.764321
42825849,40.6539029,-73.7953911
42825860,40.6547908,-73.792675
42825865,40.761344,-73.935396
42825868,40.7598727,-73.9367994
42825874,40.7580065,-73.9386001
42825876,40.756487,-73.94004
42825879,40.755234,-73.941239
42825882,40.753998,-73.94243
42825887,40.7525506,-73.9438228
42825900,40.7494985,-73.9466648
42825901,40.7488459,-73.9471087
42825906,40.7473587,-73.9476037
42825913,40.7466805,-73.9478335
42825916,40.7459762,-73.9480699
42825919,40.7452855,-73.9483012
42825925,40.7439217,-73.9487612
42825933,40.7425326,-73.949228
42825956,40.7840652,-73.9124546
42825959,40.7815828,-73.9154619
42825962,40.7814543,-73.9156172
42825970,40.7810052,-73.91616
42825975,40.780458,-73.9168213
42825985,40.779291,-73.9182618
42825989,40.7786913,-73.9189934
42825992,40.7781512,-73.9196542
42825994,40.7771568,-73.9208671
42826000,40.7760862,-73.922182
42826005,40.7755873,-73.9227807
42826008,40.7753908,-73.9230165
42826016,40.7746223,-73.9239852
42826023,40.7734857,-73.9249433
42826027,40.7732901,-73.9251003
42826033,40.7716398,-73.926409
42826038,40.771136,-73.9268125
42826040,40.7705233,-73.927307
42826042,40.769889,-73.927807
42826048,40.768229,-73.929135
42826053,40.767327,-73.929856
42826064,40.7652267,-73.9316965
42826070,40.7404528,-73.9499151
42826153,40.698434,-73.808547
42826154,40.697796,-73.808139
42826163,40.694741,-73.806243
42826167,40.694182,-73.805435
42826172,40.693638,-73.804634
42826180,40.689371,-73.847433
42826190,40.77034,-73.78061
42826197,40.76835,-73.779584
42826203,40.767702,-73.77923
42826211,40.766424,-73.778525
42826215,40.764974,-73.777752
42826217,40.763712,-73.777083
42826220,40.763037,-73.776729
42826232,40.7888472,-73.7839791
42826238,40.786605,-73.783546
42826243,40.785899,-73.783369
42826253,40.734735,-73.762495
42826255,40.733147,-73.7617432
42826262,40.730864,-73.760662
42826272,40.7109776,-73.7497463
42826274,40.7094712,-73.7491194
42826279,40.712323,-73.7502517
42826285,40.705963,-73.747525
42826287,40.704988,-73.747124
42826292,40.703637,-73.746518
42826296,40.702287,-73.745909
42826298,40.700262,-73.745001
42826316,40.723774,-73.759004
42826338,40.723129,-73.75808
42826342,40.7225742,-73.7572915
42826346,40.721037,-73.756109
42826349,40.719217,-73.754749
42826354,40.717503,-73.753471
42826357,40.7173184,-73.753319
42826362,40.715793,-73.752193
42826378,40.76254,-73.776361
42826382,40.7616281,-73.7759435
42826401,40.7137199,-73.7508853
42826404,40.712871,-73.750536
42826433,40.767441,-73.736864
42826434,40.767768,-73.735868
42826436,40.768668,-73.732933
42826458,40.7399698,-73.850329
42826459,40.74071,-73.85264
42826469,40.690348,-73.807044
42826471,40.690874,-73.806425
42826473,40.691609,-73.805559
42826477,40.692346,-73.804688
42826482,40.69308,-73.803818
42826491,40.693817,-73.802959
42826496,40.6945556,-73.8021148
42826500,40.6953302,-73.8012103
42826504,40.6958584,-73.8005332
42826508,40.696871,-73.799182
42826518,40.69747,-73.7985458
42826523,40.6979907,-73.7978466
42826535,40.6987155,-73.7965172
42826545,40.6997351,-73.7935632
42826548,40.7002327,-73.7928306
42826554,40.701272,-73.791944
42826557,40.701366,-73.791869
42826563,40.701658,-73.791566
42826572,40.701982,-73.790764
42826584,40.677149,-73.860892
42826590,40.676989,-73.859892
42826600,40.704826,-73.769709
42826602,40.704973,-73.768824
42826605,40.705124,-73.767904
42826611,40.705268,-73.767014
42826624,40.737114,-73.8856083
42826628,40.735333,-73.88583
42826636,40.7432648,-73.8981272
42826646,40.756502,-73.73342
42826658,40.79406,-73.846447
42826661,40.794368,-73.84643
42826670,40.671557,-73.847821
42826671,40.671239,-73.846999
42826675,40.671037,-73.846483
42826703,40.79145,-73.8504367
42826704,40.7917037,-73.8478983
42826708,40.791625,-73.844532
42826713,40.7915948,-73.8436002
42826716,40.7915609,-73.8426704
42826717,40.7915301,-73.8417555
42826718,40.791505,-73.840815
42826725,40.7914718,-73.8398976
42826730,40.791438,-73.838957
42826743,40.7957824,-73.8168936
42826746,40.7963686,-73.8155523
42826748,40.7967288,-73.8147282
42826752,40.7970123,-73.8140797
42826763,40.793728,-73.824066
42826764,40.794241,-73.82184
42826768,40.7949991,-73.8185698
42826772,40.7954422,-73.8166497
42826781,40.7306386,-73.7355467
42826793,40.5897158,-73.8147962
42826801,40.7673396,-73.9371735
42826802,40.7669158,-73.9383577
42826813,40.763734,-73.94139
42826820,40.759308,-73.944167
42826823,40.757799,-73.945814
42826825,40.7565182,-73.9472123
42826837,40.7541784,-73.9493907
42826843,40.7524387,-73.9508996
42826850,40.7505907,-73.9522582
42826856,40.7485808,-73.9521888
42826857,40.7482597,-73.9522632
42826860,40.7475727,-73.952486
42826864,40.746879,-73.952711
42826868,40.7461854,-73.9529439
42826872,40.7454904,-73.9531773
42826875,40.7448008,-73.9534089
42826878,40.7441144,-73.9536401
42826882,40.7434296,-73.9538694
42826890,40.7420371,-73.9543337
42826898,40.7413318,-73.9545678
42826923,40.741998,-73.954122
42826926,40.7427042,-73.9539025
42826930,40.767578,-73.935949
42826933,40.7686046,-73.9358222
42826940,40.769526,-73.935227
42826957,40.770412,-73.934474
42826967,40.668682,-73.75277
42826970,40.668388,-73.751976
42826974,40.6679736,-73.7508039
42826979,40.762248,-73.809388
42826981,40.7621503,-73.8084562
42826983,40.762066,-73.807528
42826985,40.7619849,-73.8065985
42826991,40.761536,-73.801937
42826994,40.761451,-73.801008
42826997,40.761345,-73.800074
42827011,40.760764,-73.79344
42827013,40.76084,-73.792553
42827017,40.760912,-73.791655
42827020,40.760986,-73.79076
42827023,40.761057,-73.789862
42827025,40.761128,-73.788966
42827027,40.761205,-73.788068
42827030,40.761277,-73.787166
42827034,40.761359,-73.78613
42827043,40.76148,-73.804774
42827047,40.761407,-73.803843
42827051,40.760643,-73.7954537
42827057,40.724431,-73.768624
42827120,40.720103,-73.765324
42827122,40.720954,-73.767143
42827136,40.592964,-73.79417
42827139,40.595058,-73.794399
42827144,40.598478,-73.7947618
42827169,40.5769807,-73.8455172
42827172,40.5786986,-73.8465176
42827177,40.5805654,-73.8475811
42827182,40.5818514,-73.8483072
42827218,40.704564,-73.910655
42827223,40.705471,-73.90973
42827229,40.708867,-73.906257
42827234,40.709988,-73.904744
42827236,40.710483,-73.902678
42827244,40.71085,-73.901266
42827266,40.6563012,-73.7467479
42827268,40.655701,-73.744847
42827275,40.6554447,-73.7449347
42827277,40.6554293,-73.7432979
42827282,40.655415,-73.741778
42827289,40.655967,-73.740608
42827291,40.6559421,-73.7388293
42827295,40.6558867,-73.7366995
42827296,40.6557685,-73.7319093
42827297,40.6557116,-73.7296031
42827300,40.6556506,-73.7271278
42827303,40.6556336,-73.7264397
42827389,40.746984,-73.904769
42827392,40.745391,-73.905555
42827395,40.7444583,-73.9059509
42827398,40.7361068,-73.9056601
42827404,40.734865,-73.906607
42827414,40.694478,-73.896463
42827423,40.693076,-73.893981
42827429,40.726068,-73.908892
42827432,40.725387,-73.908828
42827438,40.724692,-73.908767
42827444,40.723995,-73.90863
42827451,40.7231702,-73.908475
42827463,40.720393,-73.9085462
42827469,40.7190404,-73.908224
42827478,40.717469,-73.908505
42827486,40.7525126,-73.9022755
42827489,40.7514998,-73.902766
42827497,40.7481442,-73.9042471
42827500,40.747662,-73.904462
42827509,40.717481,-73.908623
42827512,40.71677,-73.90846
42827525,40.740409,-73.906392
42827533,40.7385843,-73.9064695
42827564,40.711456,-73.91986
42827568,40.710727,-73.918623
42827574,40.71029,-73.917883
42827581,40.709851,-73.917142
42827589,40.709412,-73.916401
42827593,40.708974,-73.91566
42827597,40.708536,-73.914916
42827600,40.708099,-73.914177
42827602,40.70766,-73.913435
42827605,40.707223,-73.912694
42827611,40.706346,-73.911212
42827615,40.705908,-73.910471
42827621,40.705032,-73.908989
42827625,40.704593,-73.908247
42827631,40.704156,-73.907507
42827635,40.703714,-73.906761
42827640,40.703277,-73.906024
42827643,40.702838,-73.905284
42827646,40.7024,-73.904542
42827650,40.701962,-73.903802
42827658,40.701229,-73.902561
42827669,40.700716,-73.901693
42827674,40.7004962,-73.9013733
42827688,40.594138,-73.7983096
42827690,40.5940009,-73.8007931
42827700,40.695065,-73.866814
42827702,40.694381,-73.866581
42827705,40.69372,-73.866353
42827708,40.693057,-73.866131
42827711,40.692396,-73.865903
42827714,40.68947,-73.865141
42827719,40.687562,-73.864706
42827723,40.686206,-73.864397
42827725,40.685653,-73.864268
42827728,40.6843778,-73.8639776
42827730,40.6838179,-73.863813
42827740,40.721351,-73.8818503
42827749,40.725569,-73.884301
42827752,40.724882,-73.884136
42827771,40.6839306,-73.8634041
42827773,40.682736,-73.862824
42827782,40.679221,-73.861406
42827787,40.677945,-73.861091
42827792,40.676669,-73.860773
42827808,40.758646,-73.891609
42827811,40.7570934,-73.8913325
42827826,40.7512,-73.890262
42827831,40.7474445,-73.8896507
42827837,40.747039,-73.889571
42827843,40.745786,-73.889331
42827846,40.745411,-73.889255
42827849,40.743399,-73.88887
42827853,40.741747,-73.888551
42827856,40.740978,-73.888402
42827860,40.740264,-73.888266
42827875,40.6734156,-73.8599753
42827878,40.6729255,-73.8598622
42827884,40.6713915,-73.8594766
42827901,40.661864,-73.8570993
42827908,40.6602289,-73.8566792
42827914,40.710855,-73.876299
42827916,40.7086979,-73.8753711
42827926,40.706314,-73.874079
42827931,40.704558,-73.8733564
42827936,40.702612,-73.872562
42827945,40.7727593,-73.8941858
42827948,40.7709854,-73.8938608
42827952,40.7704203,-73.8937505
42827956,40.7685468,-73.8934165
42827962,40.766786,-73.8931404
42827966,40.719251,-73.880122
42827968,40.717529,-73.878742
42827975,40.7624607,-73.8923088
42827977,40.760631,-73.891975
42827985,40.749223,-73.820585
42828019,40.7576926,-73.7541704
42828020,40.7585328,-73.7542295
42828118,40.5726786,-73.8500645
42828122,40.572364,-73.850854
42828124,40.572037,-73.851648
42828127,40.5717,-73.852438
42828130,40.571412,-73.8532646
42828133,40.5711089,-73.8540799
42828137,40.5707794,-73.8548776
42828148,40.5745817,-73.8451514
42828151,40.5742902,-73.8460171
42828156,40.5739797,-73.8468604
42828159,40.5736495,-73.8476769
42828166,40.7718536,-73.7537576
42828174,40.7268513,-73.8390564
42828177,40.726221,-73.838715
42828181,40.7255561,-73.8383733
42828187,40.7216699,-73.8359575
42828203,40.717291,-73.832071
42828205,40.7162515,-73.8307416
42828253,40.675077,-73.841417
42828255,40.674577,-73.841179
42828262,40.67511,-73.760315
42828274,40.708536,-73.916109
42828281,40.706947,-73.9177402
42828283,40.70768,-73.916988
42828293,40.59738,-73.764968
42828302,40.598721,-73.765997
42828305,40.599434,-73.766542
42828310,40.5999957,-73.767114
42828314,40.60047,-73.767803
42828320,40.601293,-73.768212
42828322,40.6022728,-73.7682021
42828336,40.7757355,-73.8472005
42828340,40.7757161,-73.8463624
42828343,40.7756744,-73.8453555
42828346,40.7756443,-73.8444487
42828350,40.7756148,-73.8435592
42828352,40.7755848,-73.8426542
42828358,40.7755556,-73.8417747
42828365,40.7719196,-73.9214011
42828367,40.771488,-73.920785
42828372,40.7750208,-73.9264143
42828374,40.7737572,-73.9238059
42828378,40.773464,-73.923148
42828386,40.775973,-73.819654
42828400,40.670872,-73.836256
42828408,40.7174422,-73.7922461
42828411,40.717259,-73.788546
42828414,40.7178156,-73.7877699
42828418,40.7189246,-73.7852005
42828426,40.554125,-73.929654
42828428,40.554388,-73.928798
42828433,40.554651,-73.927943
42828440,40.555234,-73.92605
42828446,40.555768,-73.924317
42828455,40.556037,-73.923448
42828566,40.676957,-73.837277
42828568,40.676002,-73.836848
42828572,40.674922,-73.83633
42828581,40.6067738,-73.8200948
42828586,40.605894,-73.820525
42828593,40.721235,-73.778196
42828624,40.720537,-73.776208
42828633,40.7924935,-73.7777374
42828635,40.7926986,-73.7785716
42828636,40.7926174,-73.7795881
42828674,40.7887199,-73.7823306
42828684,40.6729252,-73.7679534
42828692,40.704586,-73.784849
42828695,40.703935,-73.784409
42828700,40.703304,-73.783941
42828702,40.7027,-73.783492
42828706,40.7020672,-73.7831049
42828719,40.7006963,-73.7831989
42828722,40.6997699,-73.7828458
42828724,40.6984615,-73.7818723
42828729,40.6968744,-73.7807226
42828732,40.695287,-73.779562
42828736,40.6940038,-73.7786454
42828743,40.6729808,-73.7676081
42828746,40.671142,-73.767406
42828749,40.669315,-73.767202
42828756,40.7201452,-73.7929306
42828759,40.7194866,-73.7926018
42828770,40.7188987,-73.7920156
42828772,40.7183332,-73.7917249
42828778,40.6921289,-73.777285
42828780,40.690441,-73.776348
42828784,40.688781,-73.775377
42828790,40.688455,-73.775193
42828798,40.7379099,-73.7964459
42828801,40.736458,-73.796518
42828805,40.734621,-73.79664
42828809,40.732785,-73.796761
42828813,40.73136,-73.796857
42828816,40.729226,-73.796928
42828832,40.7089144,-73.7873121
42828836,40.706181,-73.786059
42828841,40.7120076,-73.7894089
42828843,40.7101479,-73.788251
42828852,40.769281,-73.732815
42828854,40.769352,-73.73208
42828862,40.7700416,-73.7313535
42828872,40.749026,-73.830609
42828879,40.749172,-73.829652
42828885,40.749861,-73.827656
42828893,40.7509755,-73.8257633
42828894,40.75144,-73.824923
42828896,40.7518476,-73.8242484
42828902,40.753167,-73.821925
42828910,40.652751,-73.831189
42828911,40.6532513,-73.8278586
42828917,40.712042,-73.736455
42828937,40.5728,-73.865107
42828942,40.572518,-73.865931
42828945,40.5723914,-73.8663133
42828955,40.5809199,-73.8399168
42828959,40.5806439,-73.8407418
42828963,40.5803648,-73.8415658
42828970,40.5800925,-73.8423857
42828974,40.5798186,-73.8432005
42828981,40.5795404,-73.844034
42828985,40.5792632,-73.8448566
42828990,40.5789817,-73.8456829
42828994,40.5784083,-73.8473794
42828997,40.5781367,-73.8482329
42829000,40.5778389,-73.8490911
42829002,40.5775569,-73.8499327
42829009,40.5767236,-73.8524041
42829013,40.576452,-73.8532397
42829015,40.5761771,-73.8540613
42829017,40.5758956,-73.8548882
42829019,40.575616,-73.8557099
42829021,40.5753421,-73.8565247
42829024,40.5750667,-73.8573518
42829029,40.5745126,-73.8589978
42829034,40.5742338,-73.8598253
42829043,40.5733967,-73.8622978
42829047,40.5733668,-73.8623826
42829050,40.5730903,-73.8631891
42829069,40.7101307,-73.821244
42829079,40.705663,-73.818459
42829083,40.704002,-73.81755
42829089,40.701401,-73.816309
42829095,40.699492,-73.815229
42829106,40.6972407,-73.8140047
42829107,40.696282,-73.813443
42829113,40.693217,-73.811754
42829123,40.690652,-73.810322
42829128,40.688412,-73.809071
42829132,40.686963,-73.808258
42829135,40.6845571,-73.8070623
42829137,40.6828062,-73.806204
42829147,40.68105,-73.805361
42829152,40.679308,-73.804507
42829155,40.677557,-73.803649
42829159,40.675803,-73.802792
42829166,40.674419,-73.802081
42829172,40.673115,-73.801703
42829177,40.672393,-73.801705
42829191,40.669069,-73.80171
42829209,40.667674,-73.802639
42829228,40.709226,-73.855133
42829233,40.7090799,-73.8542234
42829236,40.7089313,-73.8532981
42829239,40.7087847,-73.8523854
42829243,40.708632,-73.851435
42829281,40.6966346,-73.8122192
42829290,40.693572,-73.81052
42829295,40.692875,-73.810136
42829303,40.6922021,-73.8097217
42829307,40.69185,-73.809255
42829313,40.691447,-73.808663
42829319,40.689881,-73.806359
42829321,40.689421,-73.805687
42829324,40.688982,-73.805046
42829327,40.6885767,-73.8044459
42829342,40.773894,-73.740422
42829346,40.773601,-73.739764
42829373,40.772826,-73.738065
42829377,40.772474,-73.737293
42829383,40.771728,-73.735666
42829389,40.771241,-73.733833
42829404,40.717136,-73.819305
42829434,40.71639,-73.818218
42829452,40.7160043,-73.8078569
42829457,40.7160428,-73.8066442
42829463,40.7161698,-73.8047319
42829465,40.7163525,-73.8032348
42829468,40.7165478,-73.8019561
42829470,40.7167914,-73.8009978
42829479,40.7169688,-73.8000858
42829490,40.717224,-73.7991919
42829494,40.7175648,-73.7981034
42829503,40.7190374,-73.7941969
42829520,40.750576,-73.7283956
42829521,40.751495,-73.727585
42829526,40.752592,-73.726192
42829533,40.753327,-73.725576
42829546,40.7159821,-73.8196238
42829550,40.715708,-73.817833
42829554,40.715639,-73.816421
42829558,40.715647,-73.815241
42829563,40.71567,-73.812905
42829568,40.7157229,-73.8102288
42829576,40.7157088,-73.8077734
42829581,40.715744,-73.806823
42829588,40.715867,-73.804909
42829594,40.716253,-73.801837
42829597,40.717162,-73.797963
42829601,40.717338,-73.797354
42829604,40.717592,-73.796475
42829607,40.71785,-73.795599
42829610,40.718352,-73.793851
42829618,40.7188661,-73.7908867
42829636,40.718896,-73.789449
42829640,40.7187617,-73.7888967
42829680,40.7195744,-73.7851791
42829686,40.720769,-73.778909
42829691,40.7218632,-73.7768716
42829702,40.7537279,-73.722705
42829704,40.7540505,-73.7224698
